"scenario","region","basin","year","Units","value"
"SW_high_CL_Reference","Africa_Southern","AfrCstSE",2045,"2015$",2097720515.54035
"SW_high_CL_Reference","Africa_Southern","AfrCstSE",2050,"2015$",2206599166.72729
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",1975,"2015$",14933215.395
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",1990,"2015$",18136799.38
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2005,"2015$",34535983.265
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2010,"2015$",40698880.005
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2015,"2015$",43656486.27081
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2020,"2015$",41100116.1603015
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2025,"2015$",40236341.8328827
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2030,"2015$",38809175.5309693
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2035,"2015$",38565678.2388991
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2040,"2015$",38135525.0956222
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2045,"2015$",37633847.5934049
"SW_high_CL_Reference","Africa_Southern","AfrCstSW",2050,"2015$",37036740.38881
"SW_high_CL_Reference","Africa_Southern","AfrIntS",1975,"2015$",248233478.815
"SW_high_CL_Reference","Africa_Southern","AfrIntS",1990,"2015$",257278196.77
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2005,"2015$",561201333.315
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2010,"2015$",785693987.015
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2015,"2015$",912386156.692101
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2020,"2015$",1017749294.07628
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2025,"2015$",1164263065.47331
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2030,"2015$",1296620096.72525
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2035,"2015$",1585583506.15264
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2040,"2015$",1914604221.80985
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2045,"2015$",2290807567.37798
"SW_high_CL_Reference","Africa_Southern","AfrIntS",2050,"2015$",2713213082.0588
"SW_high_CL_Reference","Africa_Southern","AngolaCst",1975,"2015$",688173299.275
"SW_high_CL_Reference","Africa_Southern","AngolaCst",1990,"2015$",569934759.415
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2005,"2015$",1850236712.065
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2010,"2015$",3018937538.575
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2015,"2015$",3639849374.95392
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2020,"2015$",4088293264.32982
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2025,"2015$",4627455420.58518
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2030,"2015$",5154501162.87831
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2035,"2015$",6317611074.33776
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2040,"2015$",7575467279.44237
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2045,"2015$",8919630058.77939
"SW_high_CL_Reference","Africa_Southern","AngolaCst",2050,"2015$",10341025009.6664
"SW_high_CL_Reference","Africa_Southern","CongoR",1975,"2015$",1843161402.915
"SW_high_CL_Reference","Africa_Southern","CongoR",1990,"2015$",2339825932.5
"SW_high_CL_Reference","Africa_Southern","CongoR",2005,"2015$",4504444575.995
"SW_high_CL_Reference","Africa_Southern","CongoR",2010,"2015$",6365487193.59
"SW_high_CL_Reference","Africa_Southern","CongoR",2015,"2015$",7189230676.69248
"SW_high_CL_Reference","Africa_Southern","CongoR",2020,"2015$",7660699998.22811
"SW_high_CL_Reference","Africa_Southern","CongoR",2025,"2015$",8244791392.63724
"SW_high_CL_Reference","Africa_Southern","CongoR",2030,"2015$",8713413888.36649
"SW_high_CL_Reference","Africa_Southern","CongoR",2035,"2015$",9210705684.12608
"SW_high_CL_Reference","Africa_Southern","CongoR",2040,"2015$",9727005962.7521
"SW_high_CL_Reference","Africa_Southern","CongoR",2045,"2015$",10277759117.2386
"SW_high_CL_Reference","Africa_Southern","CongoR",2050,"2015$",10821813692.6632
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",1975,"2015$",7061413.275
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",1990,"2015$",5926485.95
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2005,"2015$",19701974.88
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2010,"2015$",32164258.28
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2015,"2015$",37826786.602605
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2020,"2015$",42277758.6271945
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2025,"2015$",47514930.4484113
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2030,"2015$",52514229.5349603
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2035,"2015$",64893103.8464394
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2040,"2015$",78223876.1624582
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2045,"2015$",92423927.3588969
"SW_high_CL_Reference","Africa_Southern","GuineaGulf",2050,"2015$",107365796.604396
"SW_high_CL_Reference","Africa_Southern","LimpopoR",1975,"2015$",514581656.54
"SW_high_CL_Reference","Africa_Southern","LimpopoR",1990,"2015$",591185055.51
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2005,"2015$",730051691.845
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2010,"2015$",731305271.375
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2015,"2015$",819630352.282455
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2020,"2015$",952378625.010758
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2025,"2015$",1107488428.33874
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2030,"2015$",1241733476.81651
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2035,"2015$",1294965522.77525
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2040,"2015$",1389036303.70631
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2045,"2015$",1531538150.27687
"SW_high_CL_Reference","Africa_Southern","LimpopoR",2050,"2015$",1708389557.96133
"SW_high_CL_Reference","Africa_Southern","NileR",1975,"2015$",727444224.325
"SW_high_CL_Reference","Africa_Southern","NileR",1990,"2015$",1058661481.43
"SW_high_CL_Reference","Africa_Southern","NileR",2005,"2015$",1488293268.525
"SW_high_CL_Reference","Africa_Southern","NileR",2010,"2015$",1893115280.875
"SW_high_CL_Reference","Africa_Southern","NileR",2015,"2015$",2086993007.20127
"SW_high_CL_Reference","Africa_Southern","NileR",2020,"2015$",2210040947.39443
"SW_high_CL_Reference","Africa_Southern","NileR",2025,"2015$",2328634843.76032
"SW_high_CL_Reference","Africa_Southern","NileR",2030,"2015$",2456207588.3864
"SW_high_CL_Reference","Africa_Southern","NileR",2035,"2015$",2550665219.61508
"SW_high_CL_Reference","Africa_Southern","NileR",2040,"2015$",2641538651.1503
"SW_high_CL_Reference","Africa_Southern","NileR",2045,"2015$",2736033799.0225
"SW_high_CL_Reference","Africa_Southern","NileR",2050,"2015$",2830450079.17219
"SW_high_CL_Reference","Africa_Southern","OrangeR",1975,"2015$",120831494.84
"SW_high_CL_Reference","Africa_Southern","OrangeR",1990,"2015$",121175845.035
"SW_high_CL_Reference","Africa_Southern","OrangeR",2005,"2015$",123505570.125
"SW_high_CL_Reference","Africa_Southern","OrangeR",2010,"2015$",128334266.41
"SW_high_CL_Reference","Africa_Southern","OrangeR",2015,"2015$",134283822.498059
"SW_high_CL_Reference","Africa_Southern","OrangeR",2020,"2015$",142130634.587381
"SW_high_CL_Reference","Africa_Southern","OrangeR",2025,"2015$",156917967.864903
"SW_high_CL_Reference","Africa_Southern","OrangeR",2030,"2015$",170524801.950303
"SW_high_CL_Reference","Africa_Southern","OrangeR",2035,"2015$",149937874.322513
"SW_high_CL_Reference","Africa_Southern","OrangeR",2040,"2015$",137501402.814477
"SW_high_CL_Reference","Africa_Southern","OrangeR",2045,"2015$",132185700.520369
"SW_high_CL_Reference","Africa_Southern","OrangeR",2050,"2015$",131558262.593811
"SW_high_CL_Reference","Africa_Southern","RiftValley",1975,"2015$",639725725.8
"SW_high_CL_Reference","Africa_Southern","RiftValley",1990,"2015$",942106873.995
"SW_high_CL_Reference","Africa_Southern","RiftValley",2005,"2015$",1432074824.46
"SW_high_CL_Reference","Africa_Southern","RiftValley",2010,"2015$",1848520903.355
"SW_high_CL_Reference","Africa_Southern","RiftValley",2015,"2015$",2037937622.29288
"SW_high_CL_Reference","Africa_Southern","RiftValley",2020,"2015$",2138118327.80042
"SW_high_CL_Reference","Africa_Southern","RiftValley",2025,"2015$",2284712308.97124
"SW_high_CL_Reference","Africa_Southern","RiftValley",2030,"2015$",2423853656.72215
"SW_high_CL_Reference","Africa_Southern","RiftValley",2035,"2015$",2554828587.79882
"SW_high_CL_Reference","Africa_Southern","RiftValley",2040,"2015$",2704098309.05972
"SW_high_CL_Reference","Africa_Southern","RiftValley",2045,"2015$",2872878926.55854
"SW_high_CL_Reference","Africa_Southern","RiftValley",2050,"2015$",3045337542.36043
"SW_high_CL_Reference","Africa_Southern","ZambeziR",1975,"2015$",3832312741.705
"SW_high_CL_Reference","Africa_Southern","ZambeziR",1990,"2015$",4553690700.65
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2005,"2015$",7881627327.875
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2010,"2015$",10534924742.755
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2015,"2015$",12385863779.6985
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2020,"2015$",13227298487.7848
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2025,"2015$",14161316514.7728
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2030,"2015$",14865390742.476
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2035,"2015$",15508717035.6413
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2040,"2015$",16260791887.6342
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2045,"2015$",17136088115.0797
"SW_high_CL_Reference","Africa_Southern","ZambeziR",2050,"2015$",17989337853.8525
"SW_high_CL_Reference","Africa_Western","AfrCstNW",1975,"2015$",141457.8566695
"SW_high_CL_Reference","Africa_Western","AfrCstNW",1990,"2015$",377998.1477825
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2005,"2015$",524804.8061725
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2010,"2015$",703377.045
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2015,"2015$",1065173.2734755
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2020,"2015$",424708.077074011
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2025,"2015$",597033.977028727
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2030,"2015$",682041.542971803
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2035,"2015$",732648.462735938
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2040,"2015$",852502.910347354
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2045,"2015$",1031753.0098453
"SW_high_CL_Reference","Africa_Western","AfrCstNW",2050,"2015$",1309519.61596988
"SW_high_CL_Reference","Africa_Western","AfrCstW",1975,"2015$",10268401345.0711
"SW_high_CL_Reference","Africa_Western","AfrCstW",1990,"2015$",15470279091.7906
"SW_high_CL_Reference","Africa_Western","AfrCstW",2005,"2015$",26972964781.2746
"SW_high_CL_Reference","Africa_Western","AfrCstW",2010,"2015$",30622395496.035
"SW_high_CL_Reference","Africa_Western","AfrCstW",2015,"2015$",36692633423.0778
"SW_high_CL_Reference","Africa_Western","AfrCstW",2020,"2015$",40762533199.1781
"SW_high_CL_Reference","Africa_Western","AfrCstW",2025,"2015$",45114863099.6129
"SW_high_CL_Reference","Africa_Western","AfrCstW",2030,"2015$",49584622253.0211
"SW_high_CL_Reference","Africa_Western","AfrCstW",2035,"2015$",51712545405.8944
"SW_high_CL_Reference","Africa_Western","AfrCstW",2040,"2015$",53505771199.8884
"SW_high_CL_Reference","Africa_Western","AfrCstW",2045,"2015$",55025704507.9443
"SW_high_CL_Reference","Africa_Western","AfrCstW",2050,"2015$",56346468559.6551
"SW_high_CL_Reference","Africa_Western","AfrIntN",1975,"2015$",7979373.0486505
"SW_high_CL_Reference","Africa_Western","AfrIntN",1990,"2015$",13780413.065279
"SW_high_CL_Reference","Africa_Western","AfrIntN",2005,"2015$",21964351.492405
"SW_high_CL_Reference","Africa_Western","AfrIntN",2010,"2015$",31454503.36
"SW_high_CL_Reference","Africa_Western","AfrIntN",2015,"2015$",49409426.82116
"SW_high_CL_Reference","Africa_Western","AfrIntN",2020,"2015$",64527633.6784352
"SW_high_CL_Reference","Africa_Western","AfrIntN",2025,"2015$",86032810.1124491
"SW_high_CL_Reference","Africa_Western","AfrIntN",2030,"2015$",110907681.491575
"SW_high_CL_Reference","Africa_Western","AfrIntN",2035,"2015$",123722717.08818
"SW_high_CL_Reference","Africa_Western","AfrIntN",2040,"2015$",137194292.241539
"SW_high_CL_Reference","Africa_Western","AfrIntN",2045,"2015$",150106704.66082
"SW_high_CL_Reference","Africa_Western","AfrIntN",2050,"2015$",163565128.825527
"SW_high_CL_Reference","Africa_Western","CongoR",1975,"2015$",6213137275.84243
"SW_high_CL_Reference","Africa_Western","CongoR",1990,"2015$",8997799028.75378
"SW_high_CL_Reference","Africa_Western","CongoR",2005,"2015$",7847170179.09742
"SW_high_CL_Reference","Africa_Western","CongoR",2010,"2015$",8516674274.99
"SW_high_CL_Reference","Africa_Western","CongoR",2015,"2015$",9000654677.24427
"SW_high_CL_Reference","Africa_Western","CongoR",2020,"2015$",10283940185.6898
"SW_high_CL_Reference","Africa_Western","CongoR",2025,"2015$",11905163319.5057
"SW_high_CL_Reference","Africa_Western","CongoR",2030,"2015$",13344285569.9637
"SW_high_CL_Reference","Africa_Western","CongoR",2035,"2015$",13340797565.4493
"SW_high_CL_Reference","Africa_Western","CongoR",2040,"2015$",13237443142.4501
"SW_high_CL_Reference","Africa_Western","CongoR",2045,"2015$",13104902850.3588
"SW_high_CL_Reference","Africa_Western","CongoR",2050,"2015$",12964367116.7028
"SW_high_CL_Reference","Africa_Western","GuineaGulf",1975,"2015$",4274000902.32095
"SW_high_CL_Reference","Africa_Western","GuineaGulf",1990,"2015$",7028300082.26325
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2005,"2015$",13153593649.4641
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2010,"2015$",15398468116.29
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2015,"2015$",18154594344.845
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2020,"2015$",20069014084.0956
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2025,"2015$",22397609762.3076
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2030,"2015$",24513459671.4824
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2035,"2015$",25896944798.1094
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2040,"2015$",27019991982.0881
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2045,"2015$",27898382967.0367
"SW_high_CL_Reference","Africa_Western","GuineaGulf",2050,"2015$",28547872318.2335
"SW_high_CL_Reference","Africa_Western","LChad",1975,"2015$",2942344504.92822
"SW_high_CL_Reference","Africa_Western","LChad",1990,"2015$",4547494914.25558
"SW_high_CL_Reference","Africa_Western","LChad",2005,"2015$",8295853835.25759
"SW_high_CL_Reference","Africa_Western","LChad",2010,"2015$",8825752512.5
"SW_high_CL_Reference","Africa_Western","LChad",2015,"2015$",9739359978.1709
"SW_high_CL_Reference","Africa_Western","LChad",2020,"2015$",11163861442.3557
"SW_high_CL_Reference","Africa_Western","LChad",2025,"2015$",13099204601.9173
"SW_high_CL_Reference","Africa_Western","LChad",2030,"2015$",15229283884.572
"SW_high_CL_Reference","Africa_Western","LChad",2035,"2015$",18304636431.2678
"SW_high_CL_Reference","Africa_Western","LChad",2040,"2015$",21703571594.274
"SW_high_CL_Reference","Africa_Western","LChad",2045,"2015$",25357783189.9749
"SW_high_CL_Reference","Africa_Western","LChad",2050,"2015$",29236368508.4644
"SW_high_CL_Reference","Africa_Western","NigerR",1975,"2015$",9948881353.4075
"SW_high_CL_Reference","Africa_Western","NigerR",1990,"2015$",16855217922.9665
"SW_high_CL_Reference","Africa_Western","NigerR",2005,"2015$",31414782160.93
"SW_high_CL_Reference","Africa_Western","NigerR",2010,"2015$",34844894963.095
"SW_high_CL_Reference","Africa_Western","NigerR",2015,"2015$",40845134862.315
"SW_high_CL_Reference","Africa_Western","NigerR",2020,"2015$",45478915393.7301
"SW_high_CL_Reference","Africa_Western","NigerR",2025,"2015$",51132491538.0948
"SW_high_CL_Reference","Africa_Western","NigerR",2030,"2015$",57237688879.2068
"SW_high_CL_Reference","Africa_Western","NigerR",2035,"2015$",66157348478.6309
"SW_high_CL_Reference","Africa_Western","NigerR",2040,"2015$",75415654329.5878
"SW_high_CL_Reference","Africa_Western","NigerR",2045,"2015$",85007572079.1966
"SW_high_CL_Reference","Africa_Western","NigerR",2050,"2015$",94912880875.6018
"SW_high_CL_Reference","Africa_Western","NileR",1975,"2015$",285477291.91205
"SW_high_CL_Reference","Africa_Western","NileR",1990,"2015$",421478735.65686
"SW_high_CL_Reference","Africa_Western","NileR",2005,"2015$",337038571.09615
"SW_high_CL_Reference","Africa_Western","NileR",2010,"2015$",363081690.755
"SW_high_CL_Reference","Africa_Western","NileR",2015,"2015$",387992624.38034
"SW_high_CL_Reference","Africa_Western","NileR",2020,"2015$",434112000.022783
"SW_high_CL_Reference","Africa_Western","NileR",2025,"2015$",490668553.404861
"SW_high_CL_Reference","Africa_Western","NileR",2030,"2015$",548823510.420961
"SW_high_CL_Reference","Africa_Western","NileR",2035,"2015$",553085702.394865
"SW_high_CL_Reference","Africa_Western","NileR",2040,"2015$",553561573.375547
"SW_high_CL_Reference","Africa_Western","NileR",2045,"2015$",552473561.773563
"SW_high_CL_Reference","Africa_Western","NileR",2050,"2015$",549794067.894991
"SW_high_CL_Reference","Africa_Western","SenegalR",1975,"2015$",464529663.40406
"SW_high_CL_Reference","Africa_Western","SenegalR",1990,"2015$",748238158.227707
"SW_high_CL_Reference","Africa_Western","SenegalR",2005,"2015$",1166480596.37957
"SW_high_CL_Reference","Africa_Western","SenegalR",2010,"2015$",1588060911.675
"SW_high_CL_Reference","Africa_Western","SenegalR",2015,"2015$",2066877792.735
"SW_high_CL_Reference","Africa_Western","SenegalR",2020,"2015$",2458949445.45768
"SW_high_CL_Reference","Africa_Western","SenegalR",2025,"2015$",2958191283.15339
"SW_high_CL_Reference","Africa_Western","SenegalR",2030,"2015$",3462804419.90701
"SW_high_CL_Reference","Africa_Western","SenegalR",2035,"2015$",3833658763.68439
"SW_high_CL_Reference","Africa_Western","SenegalR",2040,"2015$",4250648090.62952
"SW_high_CL_Reference","Africa_Western","SenegalR",2045,"2015$",4683022943.98526
"SW_high_CL_Reference","Africa_Western","SenegalR",2050,"2015$",5114148670.91944
"SW_high_CL_Reference","Africa_Western","VoltaR",1975,"2015$",2436671532.58865
"SW_high_CL_Reference","Africa_Western","VoltaR",1990,"2015$",3526842412.78845
"SW_high_CL_Reference","Africa_Western","VoltaR",2005,"2015$",7159141573.10625
"SW_high_CL_Reference","Africa_Western","VoltaR",2010,"2015$",9040566021.2
"SW_high_CL_Reference","Africa_Western","VoltaR",2015,"2015$",10749706089.0671
"SW_high_CL_Reference","Africa_Western","VoltaR",2020,"2015$",12071054882.5053
"SW_high_CL_Reference","Africa_Western","VoltaR",2025,"2015$",13642913184.5681
"SW_high_CL_Reference","Africa_Western","VoltaR",2030,"2015$",15249248525.6514
"SW_high_CL_Reference","Africa_Western","VoltaR",2035,"2015$",16335701434.7596
"SW_high_CL_Reference","Africa_Western","VoltaR",2040,"2015$",17319573981.6602
"SW_high_CL_Reference","Africa_Western","VoltaR",2045,"2015$",18215081106.5096
"SW_high_CL_Reference","Africa_Western","VoltaR",2050,"2015$",19060387873.3201
"SW_high_CL_Reference","Africa_Western","ZambeziR",1975,"2015$",2631344.845136
"SW_high_CL_Reference","Africa_Western","ZambeziR",1990,"2015$",3708676.6469095
"SW_high_CL_Reference","Africa_Western","ZambeziR",2005,"2015$",3105404.4114275
"SW_high_CL_Reference","Africa_Western","ZambeziR",2010,"2015$",3362703.505
"SW_high_CL_Reference","Africa_Western","ZambeziR",2015,"2015$",3582932.26879
"SW_high_CL_Reference","Africa_Western","ZambeziR",2020,"2015$",4189919.59240129
"SW_high_CL_Reference","Africa_Western","ZambeziR",2025,"2015$",5045841.81217221
"SW_high_CL_Reference","Africa_Western","ZambeziR",2030,"2015$",5850844.88623423
"SW_high_CL_Reference","Africa_Western","ZambeziR",2035,"2015$",6039608.62365985
"SW_high_CL_Reference","Africa_Western","ZambeziR",2040,"2015$",6220650.0515703
"SW_high_CL_Reference","Africa_Western","ZambeziR",2045,"2015$",6446746.64143757
"SW_high_CL_Reference","Africa_Western","ZambeziR",2050,"2015$",6720713.29132654
"SW_high_CL_Reference","Argentina","ArgColoR",1975,"2015$",854834443.764092
"SW_high_CL_Reference","Argentina","ArgColoR",1990,"2015$",1304532157.05007
"SW_high_CL_Reference","Argentina","ArgColoR",2005,"2015$",1648106211.79464
"SW_high_CL_Reference","Argentina","ArgColoR",2010,"2015$",1633672035.27059
"SW_high_CL_Reference","Argentina","ArgColoR",2015,"2015$",1664814604.98403
"SW_high_CL_Reference","Argentina","ArgColoR",2020,"2015$",1859605403.39087
"SW_high_CL_Reference","Argentina","ArgColoR",2025,"2015$",2119164387.79977
"SW_high_CL_Reference","Argentina","ArgColoR",2030,"2015$",2490288004.60719
"SW_high_CL_Reference","Argentina","ArgColoR",2035,"2015$",2987719111.44242
"SW_high_CL_Reference","Argentina","ArgColoR",2040,"2015$",3534737609.1186
"SW_high_CL_Reference","Argentina","ArgColoR",2045,"2015$",4114595055.99605
"SW_high_CL_Reference","Argentina","ArgColoR",2050,"2015$",4683885581.97507
"SW_high_CL_Reference","Argentina","ArgCstN",1975,"2015$",1727391205.17068
"SW_high_CL_Reference","Argentina","ArgCstN",1990,"2015$",2496565617.13321
"SW_high_CL_Reference","Argentina","ArgCstN",2005,"2015$",4967614116.04808
"SW_high_CL_Reference","Argentina","ArgCstN",2010,"2015$",5357616261.02206
"SW_high_CL_Reference","Argentina","ArgCstN",2015,"2015$",6292693046.33284
"SW_high_CL_Reference","Argentina","ArgCstN",2020,"2015$",7205087886.09115
"SW_high_CL_Reference","Argentina","ArgCstN",2025,"2015$",8253420401.56426
"SW_high_CL_Reference","Argentina","ArgCstN",2030,"2015$",9110626534.75214
"SW_high_CL_Reference","Argentina","ArgCstN",2035,"2015$",9899207775.03354
"SW_high_CL_Reference","Argentina","ArgCstN",2040,"2015$",10826829580.0329
"SW_high_CL_Reference","Argentina","ArgCstN",2045,"2015$",11903722759.2387
"SW_high_CL_Reference","Argentina","ArgCstN",2050,"2015$",12941687479.0439
"SW_high_CL_Reference","Argentina","ArgCstS",1975,"2015$",14551725.1195708
"SW_high_CL_Reference","Argentina","ArgCstS",1990,"2015$",18637447.6314208
"SW_high_CL_Reference","Argentina","ArgCstS",2005,"2015$",21768292.6820139
"SW_high_CL_Reference","Argentina","ArgCstS",2010,"2015$",21871903.7811467
"SW_high_CL_Reference","Argentina","ArgCstS",2015,"2015$",22692216.3720476
"SW_high_CL_Reference","Argentina","ArgCstS",2020,"2015$",27868387.8648496
"SW_high_CL_Reference","Argentina","ArgCstS",2025,"2015$",36080783.7594265
"SW_high_CL_Reference","Argentina","ArgCstS",2030,"2015$",43931684.3141737
"SW_high_CL_Reference","Argentina","ArgCstS",2035,"2015$",49002212.0424141
"SW_high_CL_Reference","Argentina","ArgCstS",2040,"2015$",54180407.2842016
"SW_high_CL_Reference","Argentina","ArgCstS",2045,"2015$",60024515.4845278
"SW_high_CL_Reference","Argentina","ArgCstS",2050,"2015$",66217753.5269317
"SW_high_CL_Reference","Argentina","ChileCstS",1975,"2015$",1353246.8343408
"SW_high_CL_Reference","Argentina","ChileCstS",1990,"2015$",1844612.54831455
"SW_high_CL_Reference","Argentina","ChileCstS",2005,"2015$",2273384.00436385
"SW_high_CL_Reference","Argentina","ChileCstS",2010,"2015$",2285956.9900629
"SW_high_CL_Reference","Argentina","ChileCstS",2015,"2015$",2337932.0670013
"SW_high_CL_Reference","Argentina","ChileCstS",2020,"2015$",2886733.68343941
"SW_high_CL_Reference","Argentina","ChileCstS",2025,"2015$",3830010.74102003
"SW_high_CL_Reference","Argentina","ChileCstS",2030,"2015$",4754620.53182183
"SW_high_CL_Reference","Argentina","ChileCstS",2035,"2015$",5625021.37964991
"SW_high_CL_Reference","Argentina","ChileCstS",2040,"2015$",6574309.61385573
"SW_high_CL_Reference","Argentina","ChileCstS",2045,"2015$",7614519.89438919
"SW_high_CL_Reference","Argentina","ChileCstS",2050,"2015$",8690060.49181747
"SW_high_CL_Reference","Argentina","LaPuna",1975,"2015$",31832.0138052
"SW_high_CL_Reference","Argentina","LaPuna",1990,"2015$",46250.8130294
"SW_high_CL_Reference","Argentina","LaPuna",2005,"2015$",57431.0288027
"SW_high_CL_Reference","Argentina","LaPuna",2010,"2015$",57507.1544131
"SW_high_CL_Reference","Argentina","LaPuna",2015,"2015$",58921.8204624
"SW_high_CL_Reference","Argentina","LaPuna",2020,"2015$",74406.1596648265
"SW_high_CL_Reference","Argentina","LaPuna",2025,"2015$",105626.280103577
"SW_high_CL_Reference","Argentina","LaPuna",2030,"2015$",136446.504655873
"SW_high_CL_Reference","Argentina","LaPuna",2035,"2015$",164665.328411912
"SW_high_CL_Reference","Argentina","LaPuna",2040,"2015$",194741.404722062
"SW_high_CL_Reference","Argentina","LaPuna",2045,"2015$",228085.367821802
"SW_high_CL_Reference","Argentina","LaPuna",2050,"2015$",263975.753791549
"SW_high_CL_Reference","Argentina","MarChiq",1975,"2015$",1249388461.66749
"SW_high_CL_Reference","Argentina","MarChiq",1990,"2015$",1614626386.15681
"SW_high_CL_Reference","Argentina","MarChiq",2005,"2015$",2824781533.2451
"SW_high_CL_Reference","Argentina","MarChiq",2010,"2015$",3096634374.24092
"SW_high_CL_Reference","Argentina","MarChiq",2015,"2015$",3484501681.89815
"SW_high_CL_Reference","Argentina","MarChiq",2020,"2015$",3865885605.511
"SW_high_CL_Reference","Argentina","MarChiq",2025,"2015$",4316094321.41635
"SW_high_CL_Reference","Argentina","MarChiq",2030,"2015$",4700595348.32349
"SW_high_CL_Reference","Argentina","MarChiq",2035,"2015$",5031634574.90064
"SW_high_CL_Reference","Argentina","MarChiq",2040,"2015$",5413969340.28045
"SW_high_CL_Reference","Argentina","MarChiq",2045,"2015$",5838754549.48462
"SW_high_CL_Reference","Argentina","MarChiq",2050,"2015$",6220900123.75156
"SW_high_CL_Reference","Argentina","NegroR",1975,"2015$",331724465.079595
"SW_high_CL_Reference","Argentina","NegroR",1990,"2015$",499526574.978844
"SW_high_CL_Reference","Argentina","NegroR",2005,"2015$",641537946.851508
"SW_high_CL_Reference","Argentina","NegroR",2010,"2015$",629137533.323334
"SW_high_CL_Reference","Argentina","NegroR",2015,"2015$",630490934.184384
"SW_high_CL_Reference","Argentina","NegroR",2020,"2015$",733452418.350624
"SW_high_CL_Reference","Argentina","NegroR",2025,"2015$",904373354.08143
"SW_high_CL_Reference","Argentina","NegroR",2030,"2015$",1062302066.98619
